,address,datetime,mint,maxt,temp,dew,humidity,heatindex,wspd,wgust,wdir,windchill,precip,precipcover,snowdepth,visibility,cloudcover,sealevelpressure,weathertype,latitude,longitude,resolvedAddress,name,info,conditions,airportName
254,"33.6367,-84.428101",09/12/2019,74.9,98.0,86.2,62.8,48.58,98.4,10.3,,152.0,,0.0,0.0,0.0,9.7,14.8,1019.5,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
255,"33.6367,-84.428101",09/13/2019,74.9,96.2,85.5,64.2,50.49,97.8,16.1,29.7,103.13,,0.01,8.33,0.0,9.8,43.1,1020.1,"Lightning Without Thunder, Mist, Thunderstorm, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
256,"33.6367,-84.428101",09/14/2019,73.1,86.0,79.4,67.7,68.41,89.4,12.7,,74.88,,0.0,12.5,0.0,9.9,68.1,1022.1,"Mist, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
257,"33.6367,-84.428101",09/15/2019,73.1,92.0,81.0,66.0,62.09,94.4,14.9,19.7,69.08,,0.0,0.0,0.0,9.9,59.8,1019.3,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
258,"33.6367,-84.428101",09/16/2019,74.9,96.1,85.3,62.6,49.6,95.3,10.2,19.7,150.0,,0.0,0.0,0.0,9.9,19.5,1017.1,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
259,"33.6367,-84.428101",09/17/2019,74.0,96.2,85.4,62.9,48.97,97.3,11.4,29.8,265.92,,0.21,4.17,0.0,9.9,26.8,1014.6,"Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
260,"33.6367,-84.428101",09/18/2019,71.1,88.0,79.4,65.3,62.59,91.7,18.3,27.7,105.83,,0.0,0.0,0.0,9.9,28.6,1016.1,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
261,"33.6367,-84.428101",09/19/2019,69.2,82.1,74.3,55.8,53.53,81.5,16.0,21.9,98.75,,0.0,0.0,0.0,9.9,54.3,1021.2,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
262,"33.6367,-84.428101",09/20/2019,62.0,83.0,72.5,51.4,49.88,81.5,13.8,17.2,93.33,,0.0,0.0,0.0,9.9,17.2,1024.2,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
263,"33.6367,-84.428101",09/21/2019,65.0,87.2,75.6,54.9,50.2,85.2,8.0,,96.13,,0.0,0.0,0.0,9.9,18.2,1024.2,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
264,"33.6367,-84.428101",09/22/2019,64.1,88.0,76.1,54.8,50.27,85.5,8.0,,129.25,,0.0,0.0,0.0,9.9,11.0,1021.5,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
265,"33.6367,-84.428101",09/23/2019,65.0,89.9,78.9,55.5,46.42,88.3,8.0,,206.63,,0.0,0.0,0.0,9.9,15.0,1017.5,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
266,"33.6367,-84.428101",09/24/2019,74.0,92.0,81.7,60.9,50.76,91.8,12.7,17.2,310.04,,0.0,0.0,0.0,9.9,34.0,1012.6,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
267,"33.6367,-84.428101",09/25/2019,65.0,91.1,79.4,56.9,47.46,90.4,11.4,18.3,252.25,,0.0,0.0,0.0,9.9,28.9,1012.1,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
268,"33.6367,-84.428101",09/26/2019,74.0,93.8,83.9,63.6,51.83,95.7,12.7,35.6,258.0,,0.0,4.17,0.0,9.9,39.3,1012.4,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
269,"33.6367,-84.428101",09/27/2019,75.8,95.0,84.8,64.2,51.73,95.9,11.3,,117.74,,0.0,0.0,0.0,9.9,42.2,1014.3,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
270,"33.6367,-84.428101",09/28/2019,73.4,91.1,81.2,68.6,67.01,96.1,14.9,35.4,90.09,,0.51,8.33,0.0,9.6,41.1,1018.5,"Lightning Without Thunder, Thunderstorm, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
271,"33.6367,-84.428101",09/29/2019,73.1,92.0,81.6,67.8,65.26,94.8,8.0,,102.13,,0.45,4.17,0.0,9.9,31.1,1021.4,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
272,"33.6367,-84.428101",09/30/2019,74.9,95.0,84.6,64.5,53.26,96.4,10.2,,163.5,,0.0,0.0,0.0,9.9,17.0,1020.1,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
273,"33.6367,-84.428101",10/01/2019,74.0,92.9,83.5,66.7,58.29,97.4,9.1,,97.96,,0.0,0.0,0.0,9.9,20.6,1018.3,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
274,"33.6367,-84.428101",10/02/2019,74.0,95.0,84.5,66.0,55.75,96.5,11.3,,189.38,,0.0,0.0,0.0,9.8,19.8,1016.1,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
275,"33.6367,-84.428101",10/03/2019,75.8,96.2,86.9,64.3,50.12,97.3,10.2,,200.71,,0.0,0.0,0.0,9.8,27.4,1015.9,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
276,"33.6367,-84.428101",10/04/2019,74.9,97.1,85.6,61.4,46.56,96.3,9.2,19.7,263.25,,0.0,0.0,0.0,9.9,33.1,1015.5,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
277,"33.6367,-84.428101",10/05/2019,66.8,82.1,76.2,62.9,63.85,84.5,24.1,32.1,86.67,,0.0,0.0,0.0,9.6,70.3,1017.9,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
278,"33.6367,-84.428101",10/06/2019,62.1,80.9,69.8,60.3,72.69,82.5,17.2,,85.38,,0.0,0.0,0.0,9.3,87.8,1021.7,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Overcast,ATL
279,"33.6367,-84.428101",10/07/2019,66.8,80.9,73.4,62.1,68.54,82.0,10.2,,170.83,,0.0,4.17,0.0,9.9,56.7,1018.0,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
280,"33.6367,-84.428101",10/08/2019,65.9,81.0,73.1,61.7,68.77,82.2,14.9,,281.58,,0.0,8.33,0.0,9.9,53.5,1016.1,"Mist, Light Rain, Smoke Or Haze",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
281,"33.6367,-84.428101",10/09/2019,65.0,75.8,69.1,59.0,70.74,,16.0,17.2,81.21,,0.0,0.0,0.0,9.8,64.9,1019.1,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
282,"33.6367,-84.428101",10/10/2019,62.0,78.2,69.3,57.3,67.1,,11.4,,86.58,,0.0,0.0,0.0,9.9,39.8,1020.4,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
283,"33.6367,-84.428101",10/11/2019,60.1,80.0,70.0,53.7,58.14,79.9,6.9,,105.61,,0.0,0.0,0.0,9.9,42.8,1019.1,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
284,"33.6367,-84.428101",10/12/2019,62.9,80.0,71.2,54.5,56.22,80.2,11.4,,221.08,,0.0,4.17,0.0,9.9,68.0,1016.7,Light Rain,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
285,"33.6367,-84.428101",10/13/2019,61.1,65.0,63.8,58.4,82.94,,10.2,,253.46,,0.17,70.83,0.0,9.0,74.0,1017.1,"Mist, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
286,"33.6367,-84.428101",10/14/2019,53.9,78.2,66.3,51.2,61.64,,8.0,,304.33,,0.0,0.0,0.0,9.8,67.5,1018.8,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
287,"33.6367,-84.428101",10/15/2019,62.1,71.9,67.3,59.4,76.65,,10.2,,88.83,,0.38,50.0,0.0,7.6,84.0,1016.8,"Mist, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
288,"33.6367,-84.428101",10/16/2019,55.1,71.1,64.4,56.0,75.43,,18.3,32.9,227.88,,0.34,37.5,0.0,6.6,80.7,1010.9,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
289,"33.6367,-84.428101",10/17/2019,46.1,65.9,55.6,37.9,53.53,,16.1,25.3,317.04,40.3,0.0,0.0,0.0,9.9,46.8,1014.5,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
290,"33.6367,-84.428101",10/18/2019,47.0,65.9,57.4,41.2,55.59,,14.9,,135.38,44.2,0.0,0.0,0.0,9.9,80.2,1015.3,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Overcast,ATL
291,"33.6367,-84.428101",10/19/2019,53.0,60.2,55.9,49.4,80.09,,21.8,29.8,72.25,,1.28,75.0,0.0,5.6,80.0,1011.2,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
292,"33.6367,-84.428101",10/20/2019,56.9,71.9,63.4,57.2,81.1,,13.8,21.9,290.38,,0.0,12.5,0.0,8.0,72.7,1011.8,"Mist, Light Drizzle, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
293,"33.6367,-84.428101",10/21/2019,59.0,75.8,67.6,60.0,77.44,,11.4,19.7,104.22,,0.0,0.0,0.0,9.8,57.7,1014.5,"Mist, Fog, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
294,"33.6367,-84.428101",10/22/2019,53.9,71.9,64.7,49.3,61.78,,27.0,34.4,259.13,,0.08,12.5,0.0,9.3,58.0,1014.1,"Mist, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
295,"33.6367,-84.428101",10/23/2019,47.9,68.0,57.8,37.1,48.58,,12.7,24.2,213.71,43.8,0.0,0.0,0.0,9.9,18.4,1021.1,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
296,"33.6367,-84.428101",10/24/2019,49.9,70.1,60.3,41.7,51.39,,12.7,,82.83,46.7,0.0,0.0,0.0,9.9,33.2,1023.5,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
297,"33.6367,-84.428101",10/25/2019,62.0,71.9,66.1,55.8,70.16,,14.9,18.3,92.46,,0.11,16.67,0.0,9.5,85.0,1020.7,"Mist, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
298,"33.6367,-84.428101",10/26/2019,66.8,75.8,70.3,65.9,86.03,,17.1,25.3,130.88,,0.22,25.0,0.0,8.6,80.8,1013.0,"Mist, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
299,"33.6367,-84.428101",10/27/2019,55.1,73.1,64.3,55.8,75.05,,12.7,20.8,288.92,,0.04,16.67,0.0,9.6,32.0,1014.0,"Mist, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
300,"33.6367,-84.428101",10/28/2019,50.0,75.8,62.4,52.4,72.2,,9.1,,164.96,,0.0,0.0,0.0,9.3,32.6,1018.0,"Mist, Fog, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
301,"33.6367,-84.428101",10/29/2019,58.9,70.1,64.9,58.2,79.11,,11.3,,94.75,,0.04,8.33,0.0,8.9,71.7,1020.2,"Mist, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
302,"33.6367,-84.428101",10/30/2019,65.9,73.1,69.6,67.2,92.04,,14.9,,145.0,,0.72,83.33,0.0,3.0,87.6,1017.3,"Mist, Light Drizzle, Rain, Fog, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
303,"33.6367,-84.428101",10/31/2019,38.9,75.8,61.5,55.6,80.94,,26.3,37.6,247.67,28.9,0.2,41.67,0.0,8.9,76.0,1014.8,"Lightning Without Thunder, Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
304,"33.6367,-84.428101",11/01/2019,35.0,56.9,44.5,31.4,60.98,,17.1,23.0,330.83,25.1,0.0,0.0,0.0,9.9,11.5,1024.3,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
305,"33.6367,-84.428101",11/02/2019,37.1,59.0,47.5,33.5,61.7,,17.2,23.0,305.42,32.8,0.0,0.0,0.0,9.9,33.1,1023.0,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
306,"33.6367,-84.428101",11/03/2019,37.1,61.1,49.0,31.8,55.07,,9.1,,206.42,32.1,0.0,0.0,0.0,9.9,21.1,1023.6,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
307,"33.6367,-84.428101",11/04/2019,43.0,61.1,51.8,38.1,60.26,,11.3,,90.71,39.0,0.0,0.0,0.0,9.9,66.5,1023.3,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
308,"33.6367,-84.428101",11/05/2019,53.9,69.2,59.3,46.8,63.43,,11.4,,215.0,,0.0,4.17,0.0,9.9,61.0,1023.2,Light Rain,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
309,"33.6367,-84.428101",11/06/2019,47.9,71.0,59.1,45.0,61.6,,11.4,,183.25,44.2,0.0,0.0,0.0,9.9,16.1,1026.4,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
310,"33.6367,-84.428101",11/07/2019,56.0,66.8,60.7,53.6,77.58,,18.2,31.2,148.0,,0.44,20.83,0.0,8.6,78.3,1022.2,"Mist, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
311,"33.6367,-84.428101",11/08/2019,41.0,57.8,48.9,38.9,69.53,,18.3,25.2,315.42,35.8,0.07,4.17,0.0,9.6,69.3,1021.8,"Mist, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
312,"33.6367,-84.428101",11/09/2019,35.9,55.1,44.9,30.5,58.28,,13.8,18.3,115.13,28.5,0.0,0.0,0.0,9.9,15.8,1024.1,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
313,"33.6367,-84.428101",11/10/2019,38.9,65.0,51.9,36.6,58.12,,8.0,,203.0,36.5,0.0,0.0,0.0,9.9,20.2,1022.3,"Mist, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
314,"33.6367,-84.428101",11/11/2019,44.0,66.8,55.9,42.8,62.97,,9.2,,147.79,48.4,0.01,4.17,0.0,9.9,68.0,1019.5,"Mist, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
315,"33.6367,-84.428101",11/12/2019,26.9,56.9,41.0,33.2,73.97,,27.7,39.1,289.63,15.5,0.39,37.5,0.0,9.0,63.3,1018.6,"Mist, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
316,"33.6367,-84.428101",11/13/2019,25.0,47.0,34.8,17.7,51.8,,12.7,20.8,122.5,15.0,0.0,0.0,0.0,9.9,25.7,1026.7,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
317,"33.6367,-84.428101",11/14/2019,35.0,44.0,39.9,27.5,61.36,,11.4,,61.25,26.9,0.12,16.67,0.0,9.2,84.6,1025.8,"Mist, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
318,"33.6367,-84.428101",11/15/2019,43.1,48.8,45.8,42.5,88.17,,12.7,,260.42,37.3,0.65,75.0,0.0,4.4,87.1,1020.5,"Mist, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
319,"33.6367,-84.428101",11/16/2019,39.8,64.1,51.0,36.5,60.11,,12.7,,252.92,33.8,0.0,0.0,0.0,9.9,70.8,1017.9,Light Rain,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
320,"33.6367,-84.428101",11/17/2019,48.7,64.1,55.8,40.8,57.22,,9.1,,107.54,44.8,0.0,0.0,0.0,9.9,83.7,1015.6,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Overcast,ATL
321,"33.6367,-84.428101",11/18/2019,48.8,62.9,55.0,41.1,63.52,,10.3,18.3,252.5,44.5,0.0,0.0,0.0,8.9,57.8,1009.7,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
322,"33.6367,-84.428101",11/19/2019,44.0,62.9,51.6,37.5,60.14,,9.2,17.2,281.08,39.5,0.0,0.0,0.0,9.9,46.5,1011.8,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
323,"33.6367,-84.428101",11/20/2019,44.0,64.1,52.8,36.0,54.8,,14.9,17.2,291.63,39.0,0.0,0.0,0.0,9.9,28.2,1020.7,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
324,"33.6367,-84.428101",11/21/2019,44.9,64.1,54.3,38.8,57.22,,9.2,,119.92,43.6,0.0,0.0,0.0,9.9,57.3,1023.8,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
325,"33.6367,-84.428101",11/22/2019,50.0,65.9,57.9,48.4,70.96,,10.3,,165.54,49.4,0.01,8.33,0.0,9.9,67.6,1018.4,"Mist, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
326,"33.6367,-84.428101",11/23/2019,47.9,65.0,59.9,54.7,83.49,,19.7,30.3,227.04,41.7,0.56,45.83,0.0,7.0,75.2,1010.9,"Mist, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
327,"33.6367,-84.428101",11/24/2019,42.1,53.9,47.2,36.2,65.73,,18.3,32.1,303.75,36.4,0.0,0.0,0.0,9.9,44.1,1012.2,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
328,"33.6367,-84.428101",11/25/2019,37.1,62.9,48.3,36.1,65.27,,8.0,,248.21,31.7,0.0,0.0,0.0,9.9,20.9,1012.9,"Mist, Light Snow, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
329,"33.6367,-84.428101",11/26/2019,39.8,65.0,53.2,41.6,66.0,,10.3,,105.5,39.1,0.0,0.0,0.0,9.9,55.0,1016.1,"Mist, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
330,"33.6367,-84.428101",11/27/2019,53.0,75.8,63.9,46.9,60.23,,17.2,34.4,241.67,,0.24,20.83,0.0,9.6,63.7,1017.2,"Mist, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
331,"33.6367,-84.428101",11/28/2019,44.0,62.9,52.5,30.0,42.77,,20.7,25.2,315.83,37.0,0.0,0.0,0.0,9.9,47.5,1024.4,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
332,"33.6367,-84.428101",11/29/2019,50.0,68.0,57.3,37.0,47.2,,11.3,,252.54,48.4,0.0,0.0,0.0,9.9,70.8,1022.8,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
333,"33.6367,-84.428101",11/30/2019,53.9,74.0,63.0,46.1,55.21,,13.8,18.3,173.54,,0.0,0.0,0.0,9.9,76.0,1014.1,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Overcast,ATL
334,"33.6367,-84.428101",12/01/2019,48.8,66.8,61.4,40.9,51.39,,21.9,36.3,255.0,41.9,0.04,8.33,0.0,9.9,44.1,1005.4,"Mist, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
335,"33.6367,-84.428101",12/02/2019,38.0,47.9,41.9,26.4,54.0,,23.0,31.1,309.58,28.0,0.0,0.0,0.0,9.9,78.8,1013.5,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Overcast,ATL
336,"33.6367,-84.428101",12/03/2019,35.1,47.0,40.1,27.9,61.82,,19.6,26.4,312.5,25.5,0.0,0.0,0.0,9.9,71.3,1014.0,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
337,"33.6367,-84.428101",12/04/2019,35.0,60.2,46.4,29.6,54.11,,19.6,26.4,293.63,29.5,0.0,0.0,0.0,9.9,23.8,1012.8,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
338,"33.6367,-84.428101",12/05/2019,41.0,64.1,51.8,28.4,43.2,,10.2,,263.71,36.4,0.0,0.0,0.0,9.9,49.6,1019.4,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
339,"33.6367,-84.428101",12/06/2019,47.0,60.1,53.2,33.4,47.36,,9.1,,67.0,48.0,0.0,0.0,0.0,9.9,74.3,1021.8,Light Rain,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
340,"33.6367,-84.428101",12/07/2019,52.0,62.0,56.3,39.5,53.68,,10.2,,79.71,,0.0,0.0,0.0,9.9,80.4,1023.6,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Overcast,ATL
341,"33.6367,-84.428101",12/08/2019,47.0,56.9,52.0,37.3,57.89,,18.3,21.9,105.42,41.1,0.0,0.0,0.0,9.9,77.6,1024.8,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Overcast,ATL
342,"33.6367,-84.428101",12/09/2019,47.9,57.8,52.8,42.8,69.78,,12.7,,122.67,43.4,0.0,4.17,0.0,8.7,93.0,1017.6,"Light Drizzle, Light Rain, Smoke Or Haze",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Overcast,ATL
343,"33.6367,-84.428101",12/10/2019,41.0,66.8,55.9,50.2,81.0,,26.3,32.2,273.0,33.5,0.19,25.0,0.0,9.1,88.0,1017.5,"Mist, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
344,"33.6367,-84.428101",12/11/2019,35.0,52.1,41.3,26.9,59.67,,14.9,21.9,297.5,26.9,0.01,8.33,0.0,9.9,48.2,1029.5,Light Rain,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
345,"33.6367,-84.428101",12/12/2019,33.1,51.2,42.1,27.1,57.04,,20.7,26.4,85.0,25.6,0.15,25.0,0.0,9.8,45.2,1031.0,"Mist, Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
346,"33.6367,-84.428101",12/13/2019,37.6,44.0,40.5,37.6,89.36,,16.1,23.0,76.92,29.0,1.96,87.5,0.0,2.5,88.3,1017.4,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
347,"33.6367,-84.428101",12/14/2019,44.0,55.1,47.6,40.6,77.95,,17.2,25.2,281.63,39.3,0.41,16.67,0.0,7.4,63.2,1008.9,"Mist, Light Drizzle, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Partially cloudy",ATL
348,"33.6367,-84.428101",12/15/2019,43.0,56.9,49.7,43.2,78.42,,9.2,,182.67,41.4,0.0,0.0,0.0,9.7,75.3,1018.8,Mist,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Overcast,ATL
349,"33.6367,-84.428101",12/16/2019,54.0,70.1,60.6,51.8,73.77,,16.0,24.2,166.96,,0.0,8.33,0.0,9.7,73.5,1018.4,"Mist, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
350,"33.6367,-84.428101",12/17/2019,39.8,64.1,53.0,47.8,82.63,,20.7,35.6,259.79,31.0,0.34,45.83,0.0,8.2,87.1,1012.6,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,"Rain, Overcast",ATL
351,"33.6367,-84.428101",12/18/2019,30.8,47.0,38.4,21.8,52.96,,19.6,32.2,317.08,20.1,0.0,0.0,0.0,9.9,9.6,1022.7,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
352,"33.6367,-84.428101",12/19/2019,29.0,52.1,40.1,23.0,52.56,,11.4,,190.96,21.6,0.0,0.0,0.0,9.9,3.4,1029.0,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Clear,ATL
353,"33.6367,-84.428101",12/20/2019,34.0,55.1,44.1,23.3,46.21,,10.3,,85.75,27.9,0.0,0.0,0.0,9.9,59.1,1031.9,,33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Partially cloudy,ATL
354,"33.6367,-84.428101",12/21/2019,44.9,51.1,47.2,29.4,50.08,,14.9,,76.5,39.7,0.0,29.17,0.0,9.9,84.4,1030.8,"Mist, Light Rain",33.6367,-84.428101,"33.6367,-84.428101","33.6367,-84.428101",,Overcast,ATL
